CustomerKey,EnglishEducation,Gender,HouseOwner,MaritalStatus,NumberCarsOwned,NumberChildrenAtHome,Region,YearlyIncome,Income category,ManagerialSegment
22132,Graduate Degree,Woman,Owner,Married,2,0,North America,70000,Unknown,Almost Lost
14388,Bachelors,Woman,Owner,Married,2,0,North America,70000,Unknown,Almost Lost
20509,Bachelors,Woman,Owner,Married,2,0,North America,70000,Unknown,Almost Lost
15405,Graduate Degree,Man,Owner,Married,2,0,North America,70000,Unknown,Almost Lost
20492,Bachelors,Woman,Owner,Married,2,0,North America,70000,Unknown,Almost Lost
21350,Graduate Degree,Woman,Owner,Married,2,0,North America,70000,Unknown,Almost Lost
24526,Bachelors,Man,Owner,Married,2,0,North America,100000,High,Almost Lost
21756,Bachelors,Woman,Tenant,Married,2,0,North America,80000,High,Almost Lost
21576,Partial College,Man,Tenant,Married,2,0,North America,80000,High,Almost Lost
16340,Partial College,Man,Tenant,Single,2,0,North America,20000,Low,Almost Lost
13053,Partial College,Man,Tenant,Single,2,0,North America,40000,Moderate,Almost Lost
26734,Partial College,Woman,Tenant,Married,2,0,North America,40000,Moderate,Almost Lost
16898,Partial College,Man,Tenant,Married,2,0,North America,40000,Moderate,Almost Lost
25203,Partial College,Woman,Tenant,Single,2,0,North America,40000,Moderate,Almost Lost
14243,Bachelors,Woman,Owner,Single,2,0,North America,90000,High,Almost Lost
22142,Bachelors,Man,Owner,Married,2,0,North America,50000,Moderate,Almost Lost
27502,Partial College,Man,Owner,Single,2,0,North America,40000,Moderate,Almost Lost
19725,Partial College,Woman,Tenant,Married,2,0,North America,40000,Moderate,Almost Lost
25849,Bachelors,Woman,Owner,Married,2,0,North America,50000,Moderate,Almost Lost
15996,Partial College,Woman,Tenant,Married,2,0,North America,40000,Moderate,Almost Lost
27678,Partial College,Man,Tenant,Single,2,0,North America,40000,Moderate,Almost Lost
18966,Bachelors,Woman,Owner,Married,2,0,North America,50000,Moderate,Almost Lost
20358,Graduate Degree,Man,Owner,Married,2,0,North America,50000,Moderate,Almost Lost
26717,Partial College,Man,Owner,Married,2,0,North America,40000,Moderate,Almost Lost
19833,Bachelors,Woman,Owner,Married,2,0,North America,50000,Moderate,Almost Lost
15009,Partial College,Woman,Owner,Single,2,0,North America,30000,Low,Almost Lost
21449,Bachelors,Man,Owner,Married,2,0,North America,80000,High,Almost Lost
17407,Graduate Degree,Woman,Owner,Married,2,0,North America,80000,High,Almost Lost
27996,Graduate Degree,Woman,Owner,Married,2,0,North America,50000,Moderate,Almost Lost
22138,Graduate Degree,Woman,Owner,Married,2,0,North America,80000,High,Almost Lost
20297,Graduate Degree,Woman,Tenant,Single,2,0,North America,130000,High,Almost Lost
24393,Graduate Degree,Man,Owner,Single,2,0,North America,50000,Moderate,Almost Lost
21575,Partial College,Man,Tenant,Married,2,0,North America,80000,High,Almost Lost
26469,Bachelors,Woman,Tenant,Single,2,0,North America,50000,Moderate,Almost Lost
13309,Bachelors,Woman,Owner,Married,2,0,North America,90000,High,Almost Lost
23049,Graduate Degree,Woman,Tenant,Single,2,0,North America,50000,Moderate,Almost Lost
24445,Partial College,Woman,Tenant,Married,2,0,North America,40000,Moderate,Almost Lost
24933,Graduate Degree,Woman,Tenant,Single,2,0,North America,50000,Moderate,Almost Lost
26737,Partial College,Woman,Owner,Single,2,0,North America,40000,Moderate,Almost Lost
28112,Partial College,Woman,Owner,Married,2,0,North America,30000,Low,Almost Lost
18842,Partial College,Man,Owner,Single,2,0,North America,40000,Moderate,Almost Lost
29071,Bachelors,Woman,Tenant,Single,2,0,North America,40000,Moderate,Almost Lost
14021,Partial College,Woman,Owner,Single,2,0,North America,30000,Low,Almost Lost
27382,Graduate Degree,Woman,Owner,Single,2,0,North America,50000,Moderate,Almost Lost
29073,Bachelors,Woman,Tenant,Single,2,0,North America,40000,Moderate,Almost Lost
16879,Graduate Degree,Woman,Owner,Single,2,0,North America,50000,Moderate,Almost Lost
16897,Partial College,Woman,Owner,Single,2,0,North America,40000,Moderate,Almost Lost
26572,Partial College,Woman,Tenant,Single,2,0,North America,40000,Moderate,Almost Lost
21352,Bachelors,Woman,Owner,Married,2,0,North America,50000,Moderate,Almost Lost
24441,Partial College,Man,Tenant,Single,2,0,North America,40000,Moderate,Almost Lost
27681,Partial College,Woman,Tenant,Married,2,0,North America,40000,Moderate,Almost Lost
26472,Bachelors,Man,Owner,Single,2,0,North America,50000,Moderate,Almost Lost
24529,Graduate Degree,Woman,Tenant,Single,2,0,North America,130000,High,Almost Lost
27393,Bachelors,Woman,Owner,Married,2,0,North America,50000,Moderate,Almost Lost
20361,Graduate Degree,Man,Owner,Married,2,0,North America,50000,Moderate,Almost Lost
29281,Partial College,Man,Tenant,Single,2,0,North America,40000,Moderate,Almost Lost
16896,Partial College,Woman,Tenant,Married,2,0,North America,40000,Moderate,Almost Lost
22136,Graduate Degree,Man,Owner,Married,2,0,North America,80000,High,Almost Lost
29089,Bachelors,Man,Owner,Single,2,0,North America,40000,Moderate,Almost Lost
29280,Partial College,Woman,Tenant,Single,2,0,North America,40000,Moderate,Almost Lost
16895,Partial College,Woman,Tenant,Married,2,0,North America,40000,Moderate,Almost Lost
18974,Bachelors,Man,Owner,Married,2,0,North America,80000,High,Almost Lost
18841,Partial College,Woman,Tenant,Married,2,0,North America,40000,Moderate,Almost Lost
19747,Bachelors,Man,Owner,Married,2,0,North America,50000,Moderate,Almost Lost
24440,Partial College,Woman,Owner,Married,2,0,North America,40000,Moderate,Almost Lost
27680,Partial College,Man,Owner,Single,2,0,North America,40000,Moderate,Almost Lost
17488,Partial College,Man,Tenant,Single,2,0,North America,40000,Moderate,Almost Lost
23072,Bachelors,Woman,Owner,Married,2,0,North America,80000,High,Almost Lost
17447,Graduate Degree,Woman,Owner,Married,2,0,North America,80000,High,Almost Lost
15742,Bachelors,Woman,Owner,Married,2,0,North America,90000,High,Almost Lost
21442,Bachelors,Woman,Owner,Single,2,0,North America,50000,Moderate,Almost Lost
28299,Partial College,Man,Tenant,Single,2,0,North America,40000,Moderate,Almost Lost
26468,Bachelors,Woman,Owner,Married,2,0,North America,50000,Moderate,Almost Lost
26123,Partial College,Woman,Owner,Single,2,0,North America,40000,Moderate,Almost Lost
25188,Partial College,Man,Owner,Married,2,0,North America,40000,Moderate,Almost Lost
25925,Bachelors,Woman,Tenant,Married,2,0,North America,40000,Moderate,Almost Lost
22122,Partial College,Woman,Owner,Married,2,0,North America,40000,Moderate,Almost Lost
25204,Partial College,Woman,Tenant,Single,2,0,North America,40000,Moderate,Almost Lost
26542,Bachelors,Man,Tenant,Married,2,0,North America,40000,Moderate,Almost Lost
14245,Bachelors,Woman,Owner,Married,2,0,North America,90000,High,Almost Lost
26465,Bachelors,Woman,Owner,Single,2,0,North America,50000,Moderate,Almost Lost
23060,Partial College,Woman,Owner,Married,2,0,North America,40000,Moderate,Almost Lost
13339,Bachelors,Woman,Owner,Single,2,0,North America,90000,High,Almost Lost
13341,Bachelors,Man,Owner,Married,2,0,North America,90000,High,Almost Lost
23046,Partial College,Woman,Owner,Married,2,0,North America,40000,Moderate,Almost Lost
22099,Graduate Degree,Man,Owner,Married,2,0,North America,80000,High,Almost Lost
24275,Partial College,Man,Tenant,Married,2,0,North America,30000,Low,Almost Lost
25852,Bachelors,Woman,Tenant,Single,2,0,North America,50000,Moderate,Almost Lost
22097,Partial College,Man,Owner,Married,2,0,North America,40000,Moderate,Almost Lost
27659,Graduate Degree,Man,Owner,Married,2,0,North America,50000,Moderate,Almost Lost
27658,Graduate Degree,Man,Owner,Single,2,0,North America,50000,Moderate,Almost Lost
26452,Graduate Degree,Man,Owner,Single,2,0,North America,50000,Moderate,Almost Lost
13652,Bachelors,Woman,Owner,Married,2,0,North America,90000,High,Almost Lost
15173,Partial College,Man,Owner,Single,2,0,North America,30000,Low,Almost Lost
15161,Bachelors,Woman,Owner,Single,2,0,North America,90000,High,Almost Lost
22139,Bachelors,Man,Owner,Married,2,0,North America,80000,High,Almost Lost
26099,Partial College,Woman,Tenant,Married,2,0,North America,40000,Moderate,Almost Lost
23061,Partial College,Man,Owner,Married,2,0,North America,40000,Moderate,Almost Lost
28278,Graduate Degree,Man,Owner,Married,2,0,North America,50000,Moderate,Almost Lost
16874,Bachelors,Woman,Owner,Single,2,0,North America,90000,High,Almost Lost
14266,Partial College,Man,Owner,Married,2,0,North America,30000,Low,Almost Lost
28101,Bachelors,Man,Tenant,Single,2,0,North America,40000,Moderate,Almost Lost
21448,Bachelors,Woman,Tenant,Married,2,0,North America,80000,High,Almost Lost
20494,Bachelors,Man,Owner,Married,2,0,North America,80000,High,Almost Lost
16877,Graduate Degree,Woman,Owner,Single,2,0,North America,50000,Moderate,Almost Lost
23050,Graduate Degree,Man,Owner,Married,2,0,North America,50000,Moderate,Almost Lost
25023,Bachelors,Woman,Owner,Single,2,0,North America,40000,Moderate,Almost Lost
23379,Bachelors,Woman,Tenant,Single,2,0,North America,30000,Low,Almost Lost
25850,Bachelors,Man,Owner,Married,2,0,North America,50000,Moderate,Almost Lost
26731,Partial College,Man,Tenant,Married,2,0,North America,40000,Moderate,Almost Lost
14511,Bachelors,Woman,Owner,Married,2,0,North America,100000,High,Almost Lost
16878,Graduate Degree,Man,Owner,Single,2,0,North America,50000,Moderate,Almost Lost
22048,Bachelors,Woman,Owner,Married,2,0,North America,100000,High,Almost Lost
17443,Graduate Degree,Woman,Owner,Single,2,0,North America,50000,Moderate,Almost Lost
24422,Graduate Degree,Man,Owner,Married,2,0,North America,80000,High,Almost Lost
14503,Bachelors,Woman,Owner,Married,2,0,North America,90000,High,Almost Lost
28985,Bachelors,Man,Tenant,Single,2,0,North America,50000,Moderate,Almost Lost
25064,Bachelors,Man,Tenant,Single,2,0,North America,150000,High,Almost Lost
28279,Graduate Degree,Man,Owner,Married,2,0,North America,50000,Moderate,Almost Lost
15156,Bachelors,Man,Owner,Married,2,0,North America,90000,High,Almost Lost
26117,Partial College,Man,Owner,Married,2,0,North America,40000,Moderate,Almost Lost
26470,Bachelors,Man,Owner,Married,2,0,North America,50000,Moderate,Almost Lost
16834,Graduate Degree,Woman,Owner,Single,2,0,North America,50000,Moderate,Almost Lost
20323,Partial College,Man,Tenant,Single,2,0,North America,90000,High,Almost Lost
13052,Partial College,Man,Tenant,Single,2,0,North America,40000,Moderate,Almost Lost
24622,Graduate Degree,Man,Owner,Married,2,0,North America,50000,Moderate,Almost Lost
16001,Graduate Degree,Man,Owner,Married,2,0,North America,80000,High,Almost Lost
23682,Bachelors,Woman,Owner,Married,2,0,North America,50000,Moderate,Almost Lost
23679,Bachelors,Man,Owner,Single,2,0,North America,50000,Moderate,Almost Lost
29075,Partial College,Man,Owner,Single,2,0,North America,40000,Moderate,Almost Lost
20410,Partial College,Man,Owner,Married,2,0,North America,40000,Moderate,Almost Lost
28073,Bachelors,Woman,Tenant,Single,2,0,North America,100000,High,Almost Lost
23048,Partial College,Woman,Owner,Married,2,0,North America,40000,Moderate,Almost Lost
22143,Bachelors,Woman,Owner,Married,2,0,North America,50000,Moderate,Almost Lost
26735,Partial College,Woman,Tenant,Single,2,0,North America,40000,Moderate,Almost Lost
22133,Graduate Degree,Man,Owner,Married,2,0,North America,80000,High,Almost Lost
11040,Partial College,Man,Owner,Married,2,0,North America,30000,Low,Almost Lost
14122,Bachelors,Woman,Owner,Married,2,0,North America,80000,High,Almost Lost
18877,Graduate Degree,Man,Owner,Married,2,0,North America,80000,High,Almost Lost
14246,Bachelors,Man,Owner,Single,2,0,North America,90000,High,Almost Lost
23512,Partial College,Man,Owner,Married,2,0,North America,40000,Moderate,Almost Lost
28292,Partial High School,Woman,Owner,Single,2,0,North America,70000,Unknown,Almost Lost
27730,Partial High School,Woman,Owner,Single,2,0,North America,30000,Low,Almost Lost
28590,Partial High School,Man,Tenant,Single,2,0,North America,20000,Low,Almost Lost
11135,Partial High School,Man,Tenant,Single,2,0,North America,30000,Low,Almost Lost
24499,Partial High School,Woman,Tenant,Single,2,0,North America,30000,Low,Almost Lost
27610,Partial High School,Man,Tenant,Single,2,0,North America,80000,High,Almost Lost
23255,Partial High School,Man,Tenant,Single,2,0,North America,20000,Low,Almost Lost
27665,Partial High School,Man,Owner,Single,2,0,North America,70000,Unknown,Almost Lost
28989,Partial High School,Woman,Owner,Single,2,0,North America,30000,Low,Almost Lost
20370,Partial High School,Man,Owner,Married,2,0,North America,70000,Unknown,Almost Lost
26047,Partial High School,Woman,Owner,Married,2,0,North America,80000,High,Almost Lost
17342,Partial High School,Man,Tenant,Single,2,0,North America,30000,Low,Almost Lost
19207,Partial High School,Man,Tenant,Married,2,0,North America,20000,Low,Almost Lost
28607,Partial High School,Man,Tenant,Single,2,0,North America,20000,Low,Almost Lost
22108,Partial High School,Man,Tenant,Single,2,0,North America,70000,Unknown,Almost Lost
26263,Partial High School,Woman,Owner,Single,2,0,North America,20000,Low,Almost Lost
23132,Partial High School,Man,Tenant,Married,2,0,North America,70000,Unknown,Almost Lost
28595,Partial High School,Man,Tenant,Single,2,0,North America,20000,Low,Almost Lost
28990,Partial High School,Woman,Owner,Single,2,0,North America,30000,Low,Almost Lost
29130,Partial High School,Woman,Owner,Married,2,0,North America,70000,Unknown,Almost Lost
28290,Partial High School,Man,Tenant,Single,2,0,North America,70000,Unknown,Almost Lost
28988,Partial High School,Man,Tenant,Single,2,0,North America,30000,Low,Almost Lost
13719,Partial High School,Man,Tenant,Married,2,0,North America,20000,Low,Almost Lost
24737,Partial High School,Woman,Owner,Single,2,0,North America,20000,Low,Almost Lost
26044,Partial High School,Man,Tenant,Single,2,0,North America,80000,High,Almost Lost
20312,Partial High School,Man,Tenant,Married,2,0,North America,40000,Moderate,Almost Lost
28230,Partial High School,Woman,Owner,Single,2,0,North America,80000,High,Almost Lost
27022,Partial High School,Man,Tenant,Single,2,0,North America,20000,Low,Almost Lost
29335,Partial High School,Man,Tenant,Single,2,0,North America,30000,Low,Almost Lost
20497,Partial High School,Woman,Tenant,Married,2,0,North America,30000,Low,Almost Lost
28589,Partial High School,Man,Tenant,Single,2,0,North America,20000,Low,Almost Lost
11140,Partial High School,Man,Tenant,Single,2,0,North America,30000,Low,Almost Lost
20368,Partial High School,Man,Owner,Single,2,0,North America,80000,High,Almost Lost
11037,Partial High School,Woman,Tenant,Single,2,0,North America,40000,Moderate,Almost Lost
21242,Partial High School,Woman,Owner,Single,2,0,North America,30000,Low,Almost Lost
23797,Partial High School,Man,Tenant,Single,2,0,North America,20000,Low,Almost Lost
14088,Partial High School,Woman,Owner,Single,2,0,North America,30000,Low,Almost Lost
21241,Partial High School,Man,Tenant,Single,2,0,North America,30000,Low,Almost Lost
25857,Partial High School,Woman,Tenant,Single,2,0,North America,30000,Low,Almost Lost
20421,Partial High School,Woman,Owner,Single,2,0,North America,40000,Moderate,Almost Lost
16477,Partial High School,Woman,Tenant,Single,2,0,North America,40000,Moderate,Almost Lost
19641,Partial High School,Man,Tenant,Single,2,0,North America,30000,Low,Almost Lost
18423,Partial High School,Man,Tenant,Single,2,0,North America,80000,High,Almost Lost
23088,Partial High School,Man,Tenant,Single,2,0,North America,40000,Moderate,Almost Lost
18327,Partial High School,Man,Owner,Single,2,0,North America,30000,Low,Almost Lost
20748,Partial High School,Woman,Owner,Single,2,0,North America,20000,Low,Almost Lost
26680,Partial High School,Woman,Tenant,Single,2,0,North America,80000,High,Almost Lost
27739,Partial High School,Woman,Tenant,Single,2,0,North America,30000,Low,Almost Lost
22154,Partial High School,Woman,Owner,Single,2,0,North America,40000,Moderate,Almost Lost
25338,Partial High School,Man,Owner,Single,2,0,North America,20000,Low,Almost Lost
22734,Partial High School,Woman,Tenant,Single,2,0,North America,30000,Low,Almost Lost
28344,Partial High School,Man,Tenant,Single,2,0,North America,30000,Low,Almost Lost
21240,Partial High School,Man,Tenant,Single,2,0,North America,30000,Low,Almost Lost
26792,Partial High School,Man,Tenant,Single,2,0,North America,30000,Low,Almost Lost
26714,Partial High School,Woman,Tenant,Single,2,0,North America,70000,Unknown,Almost Lost
